pgn,freq
e4=e5=Nf3=Nc6=d4=exd4=Nxd4=Nf6=Nxc6=bxc6=e5=Qe7=Qe2=Nd5=c4=Ba6=Qe4=Nf6=Qe2=Nd5=Qe4=Nf6=Qe2=Nd5,15
e4=e5=Nf3=d6=Bc4=Bg4=Nc3=h5=Nxe5=Bxd1=Bxf7+=Ke7=Nd5#,15
e4=e5=Nf3=Nc6=Bb5=a6=Ba4=Nf6=O-O=b5=Bb3=Bb7=Re1=Bc5=c3=Ng4=d4=exd4=cxd4=Nxd4=Nxd4=Qh4=Nf3=Qxf2+=Kh1=Qg1+,14
e4=c6=Nf3=d5=Nc3=dxe4=Nxe4=Bf5=Ng3=Bg6=h4=h6=Ne5=Bh7=Qh5=g6=Qf3=Nf6=Qb3=Qd5=Qxb7=Qxe5+=Be2=Bg7=Qc8#,14
e4=c5=Nf3=e6=d4=c4=Bxc4,14
e4=c6=Nc3=d5=Qf3=d4=Bc4=e5=Qxf7#,14
e4=e6=d3=d5=Nd2=Nf6=Ngf3=Bc5=g3=dxe4=dxe4=Ng4,14
d4=Nf6=c4=e6=Nc3=Bc5=dxc5,14
e4=e5=Nf3=Nc6=Bc4=Nf6=Ng5=d5=exd5=Nd4=Bb5+=Nxb5,14
d4=e5=dxe5=Nc6=Nf3=Qe7=Bf4=Qb4+=Qd2=Qxb2=Qc3=Bb4,14
e4=e5=Nc3=Nc6=Bc4=Bc5=Qg4=Kf8=Qf3=Nd4=Qxf7#,14
d4=Nf6=Nf3=d5=c4=e6=Nc3=Bb4=Bg5=h6=Bxf6=Qxf6=cxd5=exd5=Qb3=Qb6=a3=Ba5=Qc2=Bf5=Qa4+=Bd7=Qc2=Bf5=Qa4+=Bd7=Qc2=Bf5,14
d4=Nf6=Nf3=e6=Bf4=c5=e3=Qb6=Nc3=Qxb2=Nb5=Nd5=Rb1=Qxa2=Ra1=Qb2=Rb1=Qa2=Ra1=Qb2=Rb1=Qa2,14
b3=d5=Bb2=Bg4=e3=Bxd1=Kxd1,14
d4=e6=Nf3=d5=Bg5=c5=Bxd8,14
e4=e5=Bc4=Nf6=d4=Nxe4=dxe5=d5=Bxd5=Nc5=Bxf7+=Ke7=Bg5+,14
d4=d5=Bg5=e6=Bxd8=Kxd8,14
